"Log-ratio"	"p-value"	"minFDR"	"Gene Symbol"	"Gene"	"Measure"	"Description"
4.170814514160156	3.837899701219991E-7	5.0465488610095586E-5	""	"AT1G72900"	"AT1G72900"	""
4.169177293777466	2.262888402200842E-6	8.767062234156505E-5	"VQ10"	"AT1G78410"	"AT1G78410"	"VQ motif-containing protein 10 [Source:UniProtKB/Swiss-Prot;Acc:Q8VYI5]"
4.1467782855033875	4.421869578709705E-5	4.2114093979406594E-4	"ERF1B"	"AT3G23240"	"AT3G23240"	"Ethylene-responsive transcription factor 1B [Source:UniProtKB/Swiss-Prot;Acc:Q8LDC8]"
4.145412743091583	6.032449463845154E-5	5.162283345755318E-4	"GSTU11"	"AT1G69930"	"AT1G69930"	"Glutathione S-transferase U11 [Source:UniProtKB/Swiss-Prot;Acc:Q9CAS6]"
4.134589672088623	3.933104177877599E-7	5.0465488610095586E-5	""	"AT1G21100"	"AT1G21100"	""
4.1330530643463135	1.0182168602491955E-7	4.6398392643253826E-5	"ATL31"	"AT5G27420"	"AT5G27420"	"E3 ubiquitin-protein ligase ATL31 [Source:UniProtKB/Swiss-Prot;Acc:Q8LGA5]"
4.132990479469299	1.1111326576487954E-4	7.752569838951174E-4	""	"AT5G62150"	"AT5G62150"	""
4.119828104972839	4.944292607041608E-5	4.532562931071458E-4	"CCR2"	"AT1G80820"	"AT1G80820"	"Serine/threonine-protein kinase-like protein CCR2 [Source:UniProtKB/Swiss-Prot;Acc:O80963]"
4.119093596935272	3.173434719022059E-5	3.437690106121628E-4	"BHLH41"	"AT5G56960"	"AT5G56960"	"Putative transcription factor bHLH041 [Source:UniProtKB/Swiss-Prot;Acc:Q9LTS4]"
4.109818935394287	1.3879491493583227E-5	2.126512487110954E-4	""	"AT4G01870"	"AT4G01870"	""
4.104314088821411	1.2187214834293114E-6	7.03123273803499E-5	"MYB51"	"AT1G18570"	"AT1G18570"	"Transcription factor MYB51 [Source:UniProtKB/Swiss-Prot;Acc:O49782]"
4.102588653564453	7.413618697931277E-6	1.522144275238225E-4	"EXT3"	"AT1G21310"	"AT1G21310"	"Extensin-3 [Source:UniProtKB/Swiss-Prot;Acc:Q9FS16]"
4.082653038203716	1.6230233332406817E-5	2.3182171681774216E-4	"CCOAMT"	"AT1G67980"	"AT1G67980"	"Putative caffeoyl-CoA O-methyltransferase At1g67980 [Source:UniProtKB/Swiss-Prot;Acc:Q9C9W3]"
4.080506801605225	2.7460679460971605E-5	3.139188996620753E-4	"LHT7"	"AT4G35180"	"AT4G35180"	"Lysine histidine transporter-like 7 [Source:UniProtKB/Swiss-Prot;Acc:Q84WE9]"
4.074131727218628	1.3109876577160938E-6	7.218469813655306E-5	""	"AT2G25735"	"AT2G25735"	""
4.072360515594482	1.3772192863616466E-6	7.250808605013283E-5	""	"AT5G44380"	"AT5G44380"	""
4.069098711013794	2.556469964371432E-7	5.024655419222419E-5	"FUT4"	"AT2G15390"	"AT2G15390"	"Probable fucosyltransferase 4 [Source:UniProtKB/Swiss-Prot;Acc:Q9SJP2]"
4.056547164916992	1.219025250565922E-7	4.6398392643253826E-5	""	"AT2G35730"	"AT2G35730"	""
4.0508928298950195	8.884954947596016E-7	6.250840042851487E-5	"WRKY30"	"AT5G24110"	"AT5G24110"	"Probable WRKY transcription factor 30 [Source:UniProtKB/Swiss-Prot;Acc:Q9FL62]"
4.047203540802002	3.772843326349801E-8	4.4738026351729403E-5	"HACL"	"AT5G17380"	"AT5G17380"	"2-hydroxyacyl-CoA lyase [Source:UniProtKB/Swiss-Prot;Acc:Q9LF46]"
4.042669884860516	1.718444996124537E-4	0.0010494838843119788	""	"AT5G57510"	"AT5G57510"	""
4.036630392074585	5.379492689493168E-7	5.6124377373948795E-5	"NAC029"	"AT1G69490"	"AT1G69490"	"NAC transcription factor 29 [Source:UniProtKB/Swiss-Prot;Acc:O49255]"
4.033396601676941	1.0055695513481171E-6	6.506523137781226E-5	"ATL17"	"AT4G15975"	"AT4G15975"	"RING/U-box superfamily protein [Source:TAIR;Acc:AT4G15975]"
4.027685344219208	3.423551112860595E-7	5.0465488610095586E-5	"GSTF3"	"AT2G02930"	"AT2G02930"	"Glutathione S-transferase F3 [Source:UniProtKB/Swiss-Prot;Acc:Q9SLM6]"
4.024856090545654	9.465979249101834E-6	1.7255734492222123E-4	""	"AT3G02800"	"AT3G02800"	""
4.021106958389282	5.443737533560574E-6	1.286536637098149E-4	""	"AT4G23215"	"AT4G23215"	""
3.9982752799987793	6.518056624681728E-7	5.778599306705329E-5	"NAC081"	"AT5G08790"	"AT5G08790"	"Protein ATAF2 [Source:UniProtKB/Swiss-Prot;Acc:Q9C598]"
3.9916415214538574	7.939790504524822E-8	4.6398392643253826E-5	""	"AT5G27760"	"AT5G27760"	""
3.9858604073524475	2.025601613379565E-5	2.608157749715891E-4	"ERF112"	"AT2G33710"	"AT2G33710"	"Ethylene-responsive transcription factor ERF112 [Source:UniProtKB/Swiss-Prot;Acc:P93007]"
3.982388496398926	4.571270909335734E-7	5.24781461906996E-5	"RFNR1"	"AT4G05390"	"AT4G05390"	"Ferredoxin--NADP reductase, root isozyme 1, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9M0V6]"
3.967033267021179	1.484520451910138E-7	4.6398392643253826E-5	"UGT71C3"	"AT1G07260"	"AT1G07260"	"UDP-glycosyltransferase 71C3 [Source:UniProtKB/Swiss-Prot;Acc:Q9LML7]"
3.9636693596839905	0.00146600500019167	0.005460729333935504	"SOT15"	"AT5G07010"	"AT5G07010"	"Cytosolic sulfotransferase 15 [Source:UniProtKB/Swiss-Prot;Acc:Q8L5A7]"
3.9608733132481575	3.1459365892444783E-4	0.0016255550467265275	"BGLU45"	"AT1G61810"	"AT1G61810"	"Beta-glucosidase 45 [Source:UniProtKB/Swiss-Prot;Acc:O80689]"
3.959085464477539	1.1405035063829536E-5	1.900176106115663E-4	"AGP5"	"AT1G35230"	"AT1G35230"	"Classical arabinogalactan protein 5 [Source:UniProtKB/Swiss-Prot;Acc:Q8LCE4]"
3.94857120513916	2.8444498544849975E-6	9.642482451780628E-5	""	"AT1G19020"	"AT1G19020"	""
3.943961501121521	1.1998516654902823E-4	8.184781381603414E-4	""	"AT1G51920"	"AT1G51920"	""
3.914055824279785	3.742480178256081E-5	3.8056352450420314E-4	"HEL"	"AT3G04720"	"AT3G04720"	"Hevein-like preproprotein [Source:UniProtKB/Swiss-Prot;Acc:P43082]"
3.905501961708069	3.98001250126596E-5	3.950728524864033E-4	""	"AT4G14450"	"AT4G14450"	""
3.9008796215057373	1.2774579202709396E-7	4.6398392643253826E-5	"ZAT6"	"AT5G04340"	"AT5G04340"	"Zinc finger protein ZAT6 [Source:UniProtKB/Swiss-Prot;Acc:O22533]"
3.8933587074279785	4.89247210945563E-6	1.2319000573321224E-4	"CXE6"	"AT1G68620"	"AT1G68620"	"Probable carboxylesterase 6 [Source:UniProtKB/Swiss-Prot;Acc:Q9SX25]"
3.892423629760742	3.9477801420324014E-6	1.1008525328279976E-4	""	"AT1G80440"	"AT1G80440"	""
3.881509304046631	2.23586703205231E-6	8.767062234156505E-5	"ERF2"	"AT5G47220"	"AT5G47220"	"Ethylene-responsive transcription factor 2 [Source:UniProtKB/Swiss-Prot;Acc:O80338]"
3.874511241912842	6.212151022781834E-6	1.3738902699789702E-4	"PCR8"	"AT1G52200"	"AT1G52200"	"Protein PLANT CADMIUM RESISTANCE 8 [Source:UniProtKB/Swiss-Prot;Acc:Q9M815]"
3.8732831478118896	1.7954311630961465E-5	2.448412419890433E-4	""	"AT4G22530"	"AT4G22530"	""
3.868996024131775	1.266418602354821E-4	8.479177634372051E-4	"MYB15"	"AT3G23250"	"AT3G23250"	"myb domain protein 15 [Source:TAIR;Acc:AT3G23250]"
3.8673518896102905	1.137371710062864E-4	7.875673179042059E-4	"GSTU9"	"AT5G62480"	"AT5G62480"	"Glutathione S-transferase U9 [Source:UniProtKB/Swiss-Prot;Acc:Q9FUT0]"
3.866256356239319	1.618135822241392E-7	4.6398392643253826E-5	""	"AT1G13340"	"AT1G13340"	""
3.8644602298736572	3.312768949430064E-6	1.0193111699155865E-4	""	"AT3G29034"	"AT3G29034"	""
3.863781213760376	6.340118726007847E-5	5.323999408043394E-4	""	"AT3G13433"	"AT3G13433"	""
3.8618228137493134	1.0852503335198976E-4	7.634324860435624E-4	"DUR"	"AT5G44480"	"AT5G44480"	"Putative UDP-arabinose 4-epimerase 4 [Source:UniProtKB/Swiss-Prot;Acc:Q9FI17]"
3.860278606414795	1.897303602665742E-6	8.168455807704202E-5	""	"AT2G29165"	"AT2G29165"	""
3.8480114936828613	2.2890555403770384E-6	8.767062234156505E-5	""	"AT1G35210"	"AT1G35210"	""
3.845495790243149	1.1933945667676733E-4	8.155760284741422E-4	"CYP76C2"	"AT2G45570"	"AT2G45570"	"Cytochrome P450 76C2 [Source:UniProtKB/Swiss-Prot;Acc:O64637]"
3.842631459236145	2.342743903508725E-4	0.0013118342311648672	""	"AT1G10585"	"AT1G10585"	""
3.8403282165527344	7.922732829221571E-7	6.0552574786273034E-5	"TSA1"	"AT3G54640"	"AT3G54640"	"Tryptophan synthase alpha chain, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q42529]"
3.831671714782715	1.833827335038567E-8	4.4738026351729403E-5	"STP13"	"AT5G26340"	"AT5G26340"	"Sugar transport protein 13 [Source:UniProtKB/Swiss-Prot;Acc:Q94AZ2]"
3.82478404045105	7.401821173045744E-8	4.6398392643253826E-5	"PIRL2"	"AT3G26500"	"AT3G26500"	"Plant intracellular Ras-group-related LRR protein 2 [Source:UniProtKB/Swiss-Prot;Acc:Q9LRV8]"
3.8219230473041534	1.16404585337996E-4	8.010062071906406E-4	""	"AT1G13520"	"AT1G13520"	""
3.817665934562683	9.367457059079878E-6	1.7166672559511774E-4	""	"AT2G03505"	"AT2G03505"	""
3.817568302154541	6.788250237080881E-7	5.874587627788037E-5	"DJ1E"	"AT2G38860"	"AT2G38860"	"DJ-1 protein homolog E [Source:UniProtKB/Swiss-Prot;Acc:Q9ZV19]"
3.813106060028076	3.798948590381283E-5	3.8372950553887695E-4	"TIFY10A"	"AT1G19180"	"AT1G19180"	"Protein TIFY 10A [Source:UniProtKB/Swiss-Prot;Acc:Q9LMA8]"
3.812292229384184	2.4054989179488512E-4	0.0013355288311031252	"PLA-I{beta]2"	"AT4G16820"	"AT4G16820"	"Phospholipase A1-Ibeta2, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:O23522]"
3.8054429292678833	6.198518546838736E-5	5.249129187707934E-4	""	"AT1G53625"	"AT1G53625"	""
3.791914463043213	6.105684670410887E-7	5.739635059664147E-5	"PSAT1"	"AT4G35630"	"AT4G35630"	"Phosphoserine aminotransferase 1, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q96255]"
3.766895890235901	3.973053943220873E-8	4.4738026351729403E-5	""	"AT1G15670"	"AT1G15670"	""
3.7584574222564697	1.6188118331184973E-6	7.73518750209037E-5	"ABCB21"	"AT3G62150"	"AT3G62150"	"ABC transporter B family member 21 [Source:UniProtKB/Swiss-Prot;Acc:Q9M1Q9]"
3.7499237060546875	1.6569362676071197E-7	4.6398392643253826E-5	"CTF2B"	"AT2G29720"	"AT2G29720"	"FAD/NAD(P)-binding oxidoreductase family protein [Source:TAIR;Acc:AT2G29720]"
3.748891592025757	3.415994667195599E-7	5.0465488610095586E-5	""	"AT5G25930"	"AT5G25930"	""
3.7450222969055176	2.4078822124758938E-5	2.8936678868194646E-4	""	"AT2G22880"	"AT2G22880"	""
3.734649956226349	3.0798998219233943E-6	9.968412829358501E-5	"BT2"	"AT3G48360"	"AT3G48360"	"BTB/POZ and TAZ domain-containing protein 2 [Source:UniProtKB/Swiss-Prot;Acc:Q94BN0]"
3.732189655303955	1.3886699962009378E-6	7.250808605013283E-5	"UGT73B5"	"AT2G15480"	"AT2G15480"	"UDP-glycosyltransferase 73B5 [Source:UniProtKB/Swiss-Prot;Acc:Q9ZQG4]"
3.7317938804626465	2.7903036973300044E-7	5.024655419222419E-5	"TSB1"	"AT5G54810"	"AT5G54810"	"Tryptophan synthase beta chain 1, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:P14671]"
3.7236199975013733	5.1091445164531454E-5	4.628929383408596E-4	""	"AT1G68390"	"AT1G68390"	""
3.722841739654541	2.7794067940244173E-6	9.607694252829426E-5	""	"AT1G07135"	"AT1G07135"	""
3.715986520051956	0.0017882376432420159	0.006435736903402035	"UCC2"	"AT2G44790"	"AT2G44790"	"Uclacyanin-2 [Source:UniProtKB/Swiss-Prot;Acc:O80517]"
3.711921215057373	7.975207878846227E-7	6.081415380933474E-5	""	"AT4G19370"	"AT4G19370"	""
3.6881572604179382	2.1368290221188843E-5	2.6833242633704133E-4	"SBT3.3"	"AT1G32960"	"AT1G32960"	"Subtilisin-like protease SBT3.3 [Source:UniProtKB/Swiss-Prot;Acc:Q9MAP5]"
3.6776468753814697	7.515431634127862E-6	1.5282000571098395E-4	""	"AT5G19230"	"AT5G19230"	""
3.6750030517578125	4.258600286997224E-6	1.1432650060138114E-4	"ILL4"	"AT1G51760"	"AT1G51760"	"IAA-amino acid hydrolase ILR1-like 4 [Source:UniProtKB/Swiss-Prot;Acc:O04373]"
3.663844645023346	2.546544718026694E-4	0.0013890736558979132	""	"AT1G29290"	"AT1G29290"	""
3.642810583114624	6.62894046573307E-5	5.464229324712508E-4	""	"AT1G20310"	"AT1G20310"	""
3.625386469066143	2.704264886187143E-4	0.0014536896080402351	"MYB122"	"AT1G74080"	"AT1G74080"	"Transcription factor MYB122 [Source:UniProtKB/Swiss-Prot;Acc:Q9C9C8]"
3.620150089263916	1.6006970784960494E-6	7.663797233724691E-5	""	"AT4G35110"	"AT4G35110"	""
3.6155494451522827	2.0179953480564027E-4	0.0011756234087986627	"STR15"	"AT4G35770"	"AT4G35770"	"Rhodanese-like domain-containing protein 15, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q38853]"
3.613513946533203	2.0050573931572612E-5	2.6007990467956176E-4	""	"AT5G18470"	"AT5G18470"	""
3.6073050498962402	1.0951946726455718E-7	4.6398392643253826E-5	"AIG2"	"AT3G28930"	"AT3G28930"	"Protein AIG2 [Source:UniProtKB/Swiss-Prot;Acc:P54121]"
3.606840329244733	1.9188794653525985E-4	0.0011330699009237898	"CYP71A18"	"AT1G11610"	"AT1G11610"	"Cytochrome P450 71A18 [Source:UniProtKB/Swiss-Prot;Acc:Q9SAB6]"
3.6023335456848145	1.2975549282565243E-7	4.6398392643253826E-5	"ASA1"	"AT5G05730"	"AT5G05730"	"Anthranilate synthase alpha subunit 1, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:P32068]"
3.5982802510261536	0.015672211232334737	0.04133320893510807	"AIG1"	"AT1G33960"	"AT1G33960"	"Protein AIG1 [Source:UniProtKB/Swiss-Prot;Acc:P54120]"
3.5782461166381836	7.443430064689499E-7	5.936040682667799E-5	""	"AT5G08240"	"AT5G08240"	""
3.567378044128418	1.4399759459570524E-6	7.33487889430436E-5	""	"AT1G74360"	"AT1G74360"	""
3.5651785135269165	3.456963717080986E-7	5.0465488610095586E-5	""	"AT4G15610"	"AT4G15610"	""
3.5639944076538086	1.5915844203489907E-6	7.634920223124717E-5	""	"AT4G18250"	"AT4G18250"	""
3.5464529991149902	9.052786403684454E-7	6.271642439292662E-5	"ZAT10"	"AT1G27730"	"AT1G27730"	"Zinc finger protein ZAT10 [Source:UniProtKB/Swiss-Prot;Acc:Q96289]"
3.5451871156692505	3.739871294885262E-5	3.8041431977857627E-4	"CML40"	"AT3G01830"	"AT3G01830"	"Probable calcium-binding protein CML40 [Source:UniProtKB/Swiss-Prot;Acc:Q9SGI8]"
3.544468641281128	1.0381837560907688E-4	7.422312230039196E-4	""	"AT4G08555"	"AT4G08555"	""
3.537283182144165	1.4100579521556758E-6	7.283946478469242E-5	""	"AT2G39400"	"AT2G39400"	""
3.5208075046539307	2.05719224412931E-5	2.6254281988972664E-4	""	"AT1G76600"	"AT1G76600"	""
3.5107223987579346	4.158167979947997E-6	1.1348290875987479E-4	"WRKY6"	"AT1G62300"	"AT1G62300"	"WRKY transcription factor 6 [Source:UniProtKB/Swiss-Prot;Acc:Q9C519]"
3.5089287757873535	0.0012406313379621796	0.004775506304136966	"NATA1"	"AT2G39030"	"AT2G39030"	"L-ornithine N5-acetyltransferase NATA1 [Source:UniProtKB/Swiss-Prot;Acc:Q9ZV05]"
3.5077701807022095	2.0696411874644363E-6	8.482983184486767E-5	"MLO6"	"AT1G61560"	"AT1G61560"	"MLO-like protein 6 [Source:UniProtKB/Swiss-Prot;Acc:Q94KB7]"
3.5072622299194336	9.420891542009087E-7	6.342615255968953E-5	""	"AT1G03220"	"AT1G03220"	""
3.501539185643196	2.272756817114582E-6	8.767062234156505E-5	""	"AT1G26410"	"AT1G26410"	""
3.501517951488495	8.935907081033187E-6	1.6825833849234666E-4	""	"AT4G23030"	"AT4G23030"	""
3.5011062622070312	1.0063348674949967E-4	7.245499913970107E-4	""	"AT3G48630"	"AT3G48630"	""
3.4965745210647583	5.0962989869384695E-6	1.25379881586159E-4	""	"AT1G73810"	"AT1G73810"	""
3.490098237991333	3.542326495046527E-5	3.679580604564695E-4	""	"AT2G32030"	"AT2G32030"	""
3.490096092224121	1.7204535368196248E-6	7.885042676019541E-5	"AAC2"	"AT5G13490"	"AT5G13490"	"ADP,ATP carrier protein 2, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:P40941]"
3.4831459522247314	3.690156915377215E-5	3.7748608343224463E-4	""	"AT4G25070"	"AT4G25070"	""
3.4784227162599564	0.005238264970231833	0.015951265978528317	"FMO1"	"AT1G19250"	"AT1G19250"	"Probable flavin-containing monooxygenase 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9LMA1]"
3.4727392196655273	1.3772459568820569E-6	7.250808605013283E-5	"WRKY33"	"AT2G38470"	"AT2G38470"	"Probable WRKY transcription factor 33 [Source:UniProtKB/Swiss-Prot;Acc:Q8S8P5]"
3.4696784019470215	2.0367203730486362E-6	8.467563840453395E-5	"ERF5"	"AT5G47230"	"AT5G47230"	"Ethylene-responsive transcription factor 5 [Source:UniProtKB/Swiss-Prot;Acc:O80341]"
3.4625160694122314	6.4324424621079684E-6	1.4037215465934763E-4	""	"AT1G05575"	"AT1G05575"	""
3.4591891765594482	6.395871579926443E-4	0.0028013883892992753	""	"AT1G76470"	"AT1G76470"	""
3.453713893890381	4.3360304063522705E-7	5.1419765562589576E-5	"GSH2"	"AT5G27380"	"AT5G27380"	"Glutathione synthetase, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:P46416]"
3.452922821044922	4.314303526496943E-6	1.1528912302602857E-4	""	"AT1G10040"	"AT1G10040"	""
3.4490381106734276	4.005029170444964E-5	3.966109570482542E-4	"ERF095"	"AT3G23220"	"AT3G23220"	"Ethylene-responsive transcription factor ERF095 [Source:UniProtKB/Swiss-Prot;Acc:Q9LTC6]"
3.447560667991638	9.479234502774957E-5	6.953291454178805E-4	"CRK7"	"AT4G23150"	"AT4G23150"	"CDPK-related kinase 7 [Source:UniProtKB/Swiss-Prot;Acc:Q9LET1]"
3.4411330223083496	5.8853049620222E-7	5.739635059664147E-5	""	"AT1G60730"	"AT1G60730"	""
3.4319293797016144	3.06257651417193E-5	3.3603634238311243E-4	"RBOHC"	"AT5G51060"	"AT5G51060"	"Respiratory burst oxidase homolog protein C [Source:UniProtKB/Swiss-Prot;Acc:O81210]"
3.421923875808716	2.7608064674825297E-5	3.149549945769269E-4	"PBP1"	"AT5G54490"	"AT5G54490"	"Calcium-binding protein PBP1 [Source:UniProtKB/Swiss-Prot;Acc:Q9LSQ6]"
3.420667927712202	7.99979001866688E-6	1.584881110535294E-4	"CYP82C2"	"AT4G31970"	"AT4G31970"	"Cytochrome P450 82C2 [Source:UniProtKB/Swiss-Prot;Acc:O49394]"
3.4184651374816895	2.4186218001795323E-6	8.975620902884947E-5	"ATEP3"	"AT3G54420"	"AT3G54420"	"homolog of carrot EP3-3 chitinase [Source:TAIR;Acc:AT3G54420]"
3.4179993271827698	5.048649305313111E-4	0.002328527900359153	""	"AT2G18680"	"AT2G18680"	""
3.417293667793274	5.412365739484246E-5	4.7928850262246483E-4	"PUB28"	"AT5G09800"	"AT5G09800"	"U-box domain-containing protein 28 [Source:UniProtKB/Swiss-Prot;Acc:Q9LXE3]"
3.4162044525146484	8.740725482454888E-7	6.245510529358087E-5	""	"AT1G65690"	"AT1G65690"	""
3.411306619644165	3.624352676942183E-8	4.4738026351729403E-5	""	"AT2G27310"	"AT2G27310"	""
3.3943533897399902	8.855123914766233E-7	6.250840042851487E-5	""	"AT1G64710"	"AT1G64710"	""
3.3835179805755615	7.5549650571922285E-6	1.5312826631389679E-4	""	"AT3G09020"	"AT3G09020"	""
3.3814187049865723	3.547998948252432E-6	1.0603584659427425E-4	""	"AT1G78850"	"AT1G78850"	""
3.3806443214416504	9.481205853745335E-6	1.7261090790304836E-4	""	"AT1G09932"	"AT1G09932"	""
3.379615068435669	5.971291556731448E-6	1.3504216690067095E-4	"GAD4"	"AT2G02010"	"AT2G02010"	"Glutamate decarboxylase 4 [Source:UniProtKB/Swiss-Prot;Acc:Q9ZPS3]"
3.372788190841675	1.5585112067936267E-6	7.570593140522452E-5	""	"AT4G03450"	"AT4G03450"	""
3.3684977293014526	1.944463414872741E-5	2.5559281261063575E-4	"GSTU10"	"AT1G74590"	"AT1G74590"	"Glutathione S-transferase U10 [Source:UniProtKB/Swiss-Prot;Acc:Q9CA57]"
3.3597288131713867	3.822463948997954E-5	3.857209137157178E-4	""	"AT5G57010"	"AT5G57010"	""
3.3591518700122833	5.3514864259968065E-5	4.76175119288362E-4	"ATNAC2"	"AT5G39610"	"AT5G39610"	"NAC domain containing protein  6 [Source:TAIR;Acc:AT5G39610]"
3.3575470447540283	1.5333507515826644E-6	7.525161575108855E-5	""	"AT1G08940"	"AT1G08940"	""
3.356579542160034	3.0860941392782845E-5	3.373947342623697E-4	"EDS5"	"AT4G39030"	"AT4G39030"	"Enhanced disease susceptibility 5 [Source:UniProtKB/Swiss-Prot;Acc:Q945F0]"
3.3542745113372803	3.0621961788975275E-5	3.3603634238311243E-4	"PGIP1"	"AT5G06860"	"AT5G06860"	"Polygalacturonase inhibitor 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9M5J9]"
3.347985029220581	1.1636479072334383E-5	1.922470957498258E-4	"MUR4"	"AT1G30620"	"AT1G30620"	"UDP-arabinose 4-epimerase 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9SA77]"
3.3441481590270996	3.0373280398345103E-7	5.0465488610095586E-5	""	"AT1G21130"	"AT1G21130"	""
3.3437862396240234	3.7859398633212015E-7	5.0465488610095586E-5	""	"AT3G51660"	"AT3G51660"	""
3.342158317565918	0.0017038725367381038	0.006175751969533802	"AOC3"	"AT3G25780"	"AT3G25780"	"Allene oxide cyclase 3, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9LS01]"
3.3420863151550293	6.685308233240908E-6	1.4392185304773237E-4	"NIT4"	"AT5G22300"	"AT5G22300"	"Bifunctional nitrilase/nitrile hydratase NIT4 [Source:UniProtKB/Swiss-Prot;Acc:P46011]"
3.3367356956005096	2.882861096792315E-4	0.0015219515261154992	""	"AT3G04220"	"AT3G04220"	""
3.310523271560669	3.629407488967694E-6	1.0716478620204258E-4	""	"AT5G46080"	"AT5G46080"	""
3.3096747398376465	2.7952987024692114E-5	3.1735377580116076E-4	"HHP2"	"AT4G30850"	"AT4G30850"	"Heptahelical transmembrane protein 2 [Source:UniProtKB/Swiss-Prot;Acc:Q84N34]"
3.296113967895508	1.3027163421104912E-7	4.6398392643253826E-5	"CAD5"	"AT4G34230"	"AT4G34230"	"Cinnamyl alcohol dehydrogenase 5 [Source:UniProtKB/Swiss-Prot;Acc:O49482]"
3.2914458513259888	3.4628555214211306E-6	1.0433339470191349E-4	""	"AT4G21920"	"AT4G21920"	""
3.2914249897003174	6.634924235459648E-6	1.4330093695401333E-4	"CWINV1"	"AT3G13790"	"AT3G13790"	"Beta-fructofuranosidase, insoluble isoenzyme CWINV1 [Source:UniProtKB/Swiss-Prot;Acc:Q43866]"
3.28303861618042	1.3558106472564063E-7	4.6398392643253826E-5	"MSBP2"	"AT3G48890"	"AT3G48890"	"Membrane steroid-binding protein 2 [Source:UniProtKB/Swiss-Prot;Acc:Q9M2Z4]"
3.2677435874938965	3.3631663098856E-5	3.555783822544418E-4	"ARL"	"AT2G44080"	"AT2G44080"	"ARGOS-like protein [Source:UniProtKB/Swiss-Prot;Acc:Q8RXL7]"
3.2495583295822144	1.1424845948748575E-4	7.900189698073226E-4	"GATL10"	"AT3G28340"	"AT3G28340"	"Probable galacturonosyltransferase-like 10 [Source:UniProtKB/Swiss-Prot;Acc:Q9LHD2]"
3.2402443885803223	4.672415589826648E-6	1.2056289052124757E-4	""	"AT5G12930"	"AT5G12930"	""
3.237697660923004	9.560626599907397E-5	6.994264768138621E-4	"XTH23"	"AT4G25810"	"AT4G25810"	"Probable xyloglucan endotransglucosylase/hydrolase protein 23 [Source:UniProtKB/Swiss-Prot;Acc:Q38910]"
3.2352457642555237	1.83306070484317E-4	0.0010982215366323077	"ERF022"	"AT1G33760"	"AT1G33760"	"Ethylene-responsive transcription factor ERF022 [Source:UniProtKB/Swiss-Prot;Acc:Q9LQ28]"
3.2274567037820816	1.921265911073909E-5	2.537548313702571E-4	""	"AT5G44990"	"AT5G44990"	""
3.2267810106277466	5.1065694897140176E-5	4.6282966868537985E-4	"POX2"	"AT5G38710"	"AT5G38710"	"Proline dehydrogenase 2, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q6NKX1]"
3.2256593704223633	2.848223726963556E-7	5.024655419222419E-5	"EDA39"	"AT4G33050"	"AT4G33050"	"calmodulin-binding family protein [Source:TAIR;Acc:AT4G33050]"
3.223973512649536	8.063782732491656E-5	6.208104135826592E-4	""	"AT4G28460"	"AT4G28460"	""
3.222186803817749	2.765470610703299E-6	9.579394715225159E-5	""	"AT1G69890"	"AT1G69890"	""
3.220853328704834	5.205721626800087E-7	5.524530629613354E-5	""	"AT1G32920"	"AT1G32920"	""
3.2201180458068848	1.628130816636046E-7	4.6398392643253826E-5	"RD2"	"AT2G21620"	"AT2G21620"	"Adenine nucleotide alpha hydrolases-like superfamily protein [Source:TAIR;Acc:AT2G21620]"
3.2181546688079834	9.343419142164346E-7	6.341155928194348E-5	""	"AT5G48657"	"AT5G48657"	""
3.2178585529327393	2.8742744352519507E-7	5.024655419222419E-5	"AR781"	"AT2G26530"	"AT2G26530"	"Protein of unknown function (DUF1645) [Source:TAIR;Acc:AT2G26530]"
3.2166250944137573	4.797313428323327E-6	1.2231130479878975E-4	""	"AT4G21903"	"AT4G21903"	""
3.2160861492156982	1.1335797556480647E-6	6.896872546666415E-5	"CAF1-11"	"AT5G22250"	"AT5G22250"	"Probable CCR4-associated factor 1 homolog 11 [Source:UniProtKB/Swiss-Prot;Acc:Q9FMS6]"
